data/webspam-test/tuzisdecwbgmvlsj.x;0
data/webspam-test/jzuhjfopmbghagjk.x;0
data/webspam-test/repeuwvbyyxiwxna.x;0
data/webspam-test/wrfrblvjvrxjuxmx.x;1
data/webspam-test/enrpofmbnkmgkcsu.x;0
data/webspam-test/xvsmdgcnomqpdvqn.x;0
data/webspam-test/miqyuftckwlmznny.x;0
data/webspam-test/svqcvvbmxicbjedo.x;0
data/webspam-test/vuslsuvfsqiwceym.x;0
data/webspam-test/crrhusluavrwvvdv.x;0
data/webspam-test/ucnugkvezndrhhtc.x;1
data/webspam-test/bsrugvoyryosqcud.x;0
data/webspam-test/ckgcbrlwxdmouomt.x;1
data/webspam-test/tuwhrxwmemfvmtfi.x;0
data/webspam-test/ymlmrpxzdmahxvpm.x;0
data/webspam-test/smygrmgwlkdbksvw.x;0
data/webspam-test/mnkuxonxarqqytdr.x;0
data/webspam-test/jquljqmqizwxtqvu.x;0
data/webspam-test/nnvvayctdlwzwxhb.x;0
data/webspam-test/wtalwpechoccgkvh.x;0
data/webspam-test/oysvkogeogjlerys.x;0
data/webspam-test/lciaqrqezzlnejbp.x;0
data/webspam-test/zzitsgkkviefpbkg.x;0
data/webspam-test/eivqqidbztehubmi.x;0
data/webspam-test/vingxubphcrdzhdn.x;0
data/webspam-test/yohtybnxrshonbom.x;0
data/webspam-test/knnmxfpjkbwmwwtn.x;0
data/webspam-test/yvsqywqkvbcgfbgn.x;0
data/webspam-test/tfyvrgagscuyuouc.x;0
data/webspam-test/unneuvujngivbele.x;0
data/webspam-test/jogvqeehiazbcezz.x;0
data/webspam-test/jxmcskmhvsrngkvq.x;0
data/webspam-test/xvhxoalhhboxupoc.x;0
data/webspam-test/nfskffzsrarwajqs.x;1
data/webspam-test/claiynaggeahyvev.x;0
data/webspam-test/thmaivfyjnooklle.x;0
data/webspam-test/mifopqigvyalmrny.x;0
data/webspam-test/ponxqszpzstsgkca.x;0
data/webspam-test/gfjdxtmknlpoyohd.x;0
data/webspam-test/kxbocehdpshwzgxg.x;0
data/webspam-test/qbpsaioutunxpprx.x;0
data/webspam-test/pqxdywcofcfnpsvx.x;0
data/webspam-test/qbklaqfycgmijddk.x;0
data/webspam-test/sxlhnqtbvywmdovj.x;1
data/webspam-test/zolvqrgoocoxjhol.x;0
data/webspam-test/pbpsocrmtdnpxifa.x;0
data/webspam-test/qnbkpaotggxzfimq.x;0
data/webspam-test/xjqebdeklucqmehs.x;0
data/webspam-test/juhuhqvlmeaslhfu.x;0
data/webspam-test/qvsspvgemvjjhpul.x;0
data/webspam-test/fldbvybiucifbrlj.x;0
data/webspam-test/qicvsiienbqxajas.x;0
data/webspam-test/qfmschswarscuedv.x;0
data/webspam-test/qvmvgyvbpfsudtfg.x;1
data/webspam-test/lhzojdegvihlzuwv.x;0
data/webspam-test/nrafqkztgjcybjqq.x;1
data/webspam-test/aqxazsgdhvtomvik.x;1
data/webspam-test/tcmcjhgkyuzvqfme.x;1
data/webspam-test/olxznboaymsdqhom.x;0
data/webspam-test/rsuhyohzapietxcw.x;0
data/webspam-test/zdjyuzrwhxvvbjde.x;0
data/webspam-test/vgjefqnmmrkjkynv.x;0
data/webspam-test/geqneoumyxagafmy.x;0
data/webspam-test/udhzwkswwiqnbfkk.x;0
data/webspam-test/nbsncbnulwvbhvhm.x;0
data/webspam-test/tfvxzgpwvjclghnl.x;0
data/webspam-test/xzgsljxdudlvbmbr.x;0
data/webspam-test/mbjhrzgtcjgkexra.x;0
data/webspam-test/zogkjwlmsmfclqyx.x;1
data/webspam-test/aykjabvwlvheubws.x;0
data/webspam-test/duzgwrlfisoftntm.x;0
data/webspam-test/njzgzeejkbzbfnzm.x;0
data/webspam-test/phlxqcpwqwrurvpw.x;0
data/webspam-test/otgvxpxuecxyopmx.x;1
data/webspam-test/nhwszguugugjhkbs.x;0
data/webspam-test/wbrvevrpnmnbytvq.x;0
data/webspam-test/kgrijdstwjhvpgud.x;0
data/webspam-test/puonuehhvrectkrs.x;0
data/webspam-test/lbvhmbgbmucxlxax.x;0
data/webspam-test/qohqztjrnvkeguoc.x;0
data/webspam-test/nabooxkausocuxoq.x;0
data/webspam-test/ugplspxasfdwlrvy.x;0
data/webspam-test/vepjzcxwtnlssbcr.x;0
data/webspam-test/qbbxkozlofedrqmz.x;1
data/webspam-test/nvkevwyeekvlopta.x;0
data/webspam-test/wukpeubzvzzwedsb.x;0
data/webspam-test/nlkleawbaenwjgxa.x;0
data/webspam-test/norgzfkxalqrphzy.x;0
data/webspam-test/isvsxahheepgmosi.x;0
data/webspam-test/xcbaomjjpbyibocr.x;0
data/webspam-test/fyltujbkaebttyqn.x;1
data/webspam-test/hkmuknzsspebehhe.x;0
data/webspam-test/vltbryddctjvaegf.x;0
data/webspam-test/rrsycvjvqpotayrk.x;1
data/webspam-test/lsrnoqwwvkdeomax.x;0
data/webspam-test/dkwneltpleecqnen.x;0
data/webspam-test/bzktatwsvjdgxeon.x;0
data/webspam-test/zvsvzopdmnvjqtpv.x;1
data/webspam-test/dzfszbqvedmjjuye.x;1
data/webspam-test/fydcyfsbcspujijf.x;0
data/webspam-test/wvmhalfketgbybgg.x;0
data/webspam-test/lqnrpvdfckwsstjq.x;0
data/webspam-test/cprnzxxkazjnntsk.x;0
data/webspam-test/jyqjfktaabgsytsh.x;1
data/webspam-test/cjxxsjxtvmrldurq.x;0
data/webspam-test/dzkasztxnwnzwwzg.x;0
data/webspam-test/johkdgdrrdvmjcsn.x;0
data/webspam-test/jhkavzfnqbmahzse.x;0
data/webspam-test/emkdkckpaiygfjid.x;0
data/webspam-test/siphzwdvpvtpcuaz.x;0
data/webspam-test/czriwlzcwomqyriz.x;0
data/webspam-test/yrorxzjogddtupfs.x;0
data/webspam-test/ztmjigzgivhdanrn.x;0
data/webspam-test/peiquwzmyyefsspo.x;0
data/webspam-test/fialxunhmqjkqyrn.x;0
data/webspam-test/xrcgzghedltojsea.x;0
data/webspam-test/xhzxmoplggtcvsrw.x;1
data/webspam-test/trwkzgkwjigdwdvv.x;0
data/webspam-test/mpootsftqpktjncr.x;0
data/webspam-test/lkodbqletgaeapxc.x;0
data/webspam-test/hgwoznzpsornemnh.x;0
data/webspam-test/vqscllflrlpgtqcr.x;0
data/webspam-test/yykveyifseyvhstc.x;1
data/webspam-test/yznzruvhoukxtaea.x;0
data/webspam-test/hxgueknrpldsurfk.x;0
data/webspam-test/nvdqsssnentwwifh.x;0
data/webspam-test/cvuvunhvzukhwrjs.x;0
data/webspam-test/gdbccdfndobmjmrt.x;0
data/webspam-test/bsofzeenslkvrucz.x;1
data/webspam-test/kvdilyafbwematap.x;0
data/webspam-test/qjwprooqdjofsxsc.x;1
data/webspam-test/fslukbwpnvvdiytv.x;1
data/webspam-test/jsydltjcwxvwihkg.x;1
data/webspam-test/fdmmwuqefbyuvtbn.x;0
data/webspam-test/mbyuwkhlmhofpghi.x;1
data/webspam-test/yklzaacslymdjljh.x;0
data/webspam-test/tpdfyujlqzbyuzqs.x;0
data/webspam-test/bqwemrtkhxdyvecp.x;0
data/webspam-test/wkuwbyrmyrkzjubv.x;1
data/webspam-test/azcauqyylsiyigzc.x;0
data/webspam-test/dhabgvdgaushfplx.x;0
data/webspam-test/iqfrvhdnxokrgajg.x;0
data/webspam-test/ecfscdjysamohhog.x;1
data/webspam-test/vgvivnjxadtsyffy.x;0
data/webspam-test/kjeyffjegyaotlse.x;0
data/webspam-test/izagitzjqjdutxqm.x;0
data/webspam-test/gdxfbofdvkjhspsq.x;0
data/webspam-test/fhfveoubwpmqclmg.x;0
data/webspam-test/wxypmfhxcplvajbz.x;0
data/webspam-test/pqnypdijjcmjfdua.x;0
data/webspam-test/zwlzgibnsmfjxqqp.x;0
data/webspam-test/dogjzmyjzgnhjpgo.x;0
data/webspam-test/gdngrcagaryprcgx.x;0
data/webspam-test/dbuneuoamcgcctcc.x;0
data/webspam-test/faaeewijtsxjrqry.x;0
data/webspam-test/rzzxlrksymzzracd.x;0
data/webspam-test/raidwjaikvemgusy.x;0
data/webspam-test/chdlzlkxrekytbjc.x;0
data/webspam-test/jlritcymixjoomlv.x;0
data/webspam-test/oxrrdcqjbdfnimrd.x;0
data/webspam-test/iottfkokimyozkph.x;0
data/webspam-test/nshyfbnmxvdlsvym.x;0
data/webspam-test/ojpofmwepdoefohb.x;1
data/webspam-test/lbukofryjofgyyoz.x;0
data/webspam-test/saitrldtsqovjlcn.x;0
data/webspam-test/ncubgtfhhnbhsksz.x;0
data/webspam-test/eftmxlpqjrmdeugr.x;0
data/webspam-test/yuhanczcblkjthas.x;0
data/webspam-test/xyhavatmvaoinkmb.x;0
data/webspam-test/dfpmgxrpwokhoxgk.x;0
data/webspam-test/gcyyxckkzmsbqcqg.x;0
data/webspam-test/omhmcsinbvawtphi.x;0
data/webspam-test/ctfwptshwvjlvuxn.x;1
data/webspam-test/agpgevwlawmyckoc.x;0
data/webspam-test/vodzheztslevptgg.x;0
data/webspam-test/btukimtgunkcpubg.x;0
data/webspam-test/refqehhaocnqpuug.x;1
data/webspam-test/mlcrujqxpdnrgacm.x;0
data/webspam-test/vorfdjstxijtdrjb.x;0
data/webspam-test/hnhidhtzjaczurwk.x;0
data/webspam-test/uroviwqydxotvvzg.x;1
data/webspam-test/ywoxlmcyxnwujask.x;0
data/webspam-test/qjwmyrlaahzozuvr.x;0
data/webspam-test/tuqkaosdqpjlvlii.x;0
data/webspam-test/rlondgcbogiafrcc.x;0
data/webspam-test/klhzrzwbwwjfniyx.x;1
data/webspam-test/bmuaymqovkaxargy.x;0
data/webspam-test/kyeckwgxeyvtdnek.x;0
data/webspam-test/ehzfpyiajxuifxkt.x;0
data/webspam-test/fshotgepftcxxogm.x;0
data/webspam-test/jmdohpjozpkwgkth.x;1
data/webspam-test/cxdytlhxtgsecdlk.x;1
data/webspam-test/wctlmmpskukigwje.x;1
data/webspam-test/bflnlnjkhvnceyxl.x;0
data/webspam-test/uckonbmepwzglkar.x;0
data/webspam-test/lrjhsxqgwprcwxcy.x;0
data/webspam-test/iukowhluotunehkh.x;0
data/webspam-test/bpmrvxzoffcxzxud.x;0
data/webspam-test/vnirxjbjpbmftahz.x;0
data/webspam-test/eyvlqsakivrihloa.x;0
data/webspam-test/rnubfmqgkhqwopqq.x;0
data/webspam-test/plgwucgmzdjsmxvq.x;1
data/webspam-test/xwtbakjtnfylaoqe.x;0
data/webspam-test/crpjiiugtiiqhwpc.x;1
data/webspam-test/xjhjocrawdsdhfgy.x;0
data/webspam-test/ihlksbhhdipesmlo.x;0
data/webspam-test/znqdwoaqlunrsreb.x;0
data/webspam-test/hpkbpgywfoeulkog.x;0
data/webspam-test/jhrovwbyvxpkwuji.x;0
data/webspam-test/flmevyryycniqutt.x;0
data/webspam-test/urqyslahlrqmywlg.x;1
data/webspam-test/cacutavjqirvfjfy.x;0
data/webspam-test/hsddvfagjehsrxdi.x;0
data/webspam-test/rcbgmycgaliaxlxi.x;1
data/webspam-test/ewdlkfgcjzgeyvla.x;1
data/webspam-test/jbqhoazjuehazvyq.x;0
data/webspam-test/tilqwwxkqweueixa.x;0
data/webspam-test/jygqcgbhzivdtzuv.x;0
data/webspam-test/qzhqwqxaxkgtuzqk.x;0
data/webspam-test/rtchavfmzmryzqcc.x;0
data/webspam-test/vnvcgrgxcliiqycy.x;0
data/webspam-test/eacbjmwtdhbxfztc.x;0
data/webspam-test/vuvytvxsnrqewody.x;0
data/webspam-test/yzhzkxumkfhondcm.x;0
data/webspam-test/ftbfsbnmnznfpymw.x;0
data/webspam-test/dmqpfuxlwphrmqch.x;0
data/webspam-test/ndeuogselkabfzsi.x;1
data/webspam-test/npjitdggygdkywsc.x;0
data/webspam-test/lxtpcwxasjbnqkth.x;0
data/webspam-test/jxalsynqbuaxzycv.x;1
data/webspam-test/fqspptliforzkutx.x;0
data/webspam-test/wyqqtztggvpngkyu.x;1
data/webspam-test/andrvvvynwagzdmr.x;1
data/webspam-test/sryvblewgbhunbpl.x;1
data/webspam-test/rbzlwqsbjdkyvkfi.x;1
data/webspam-test/khpuygesszuljmdu.x;0
data/webspam-test/hnihltyhwippbsrw.x;1
data/webspam-test/ohqxwriccxucgifn.x;1
data/webspam-test/fpvuyxldfbssvhrw.x;1
data/webspam-test/wrrzkovzzvvysffv.x;0
data/webspam-test/iqzatbsqrikduawz.x;0
data/webspam-test/hnmjdtfttuzxvrrd.x;1
data/webspam-test/xaqiapglixerqwfo.x;0
data/webspam-test/fmrtmgzfffjrneif.x;0
data/webspam-test/edcbuamvefluezhz.x;0
data/webspam-test/zaqyvezwbtkdgxhd.x;0
data/webspam-test/tluycqgolixlafhl.x;0
data/webspam-test/mldyjgrvryxqdqej.x;0
data/webspam-test/oynnyieynegfggpe.x;0
data/webspam-test/nyolrvmpbkoopyit.x;0
data/webspam-test/mrvfxhmwzjpyoxgy.x;1
data/webspam-test/jgwzfwlrjuzxotmm.x;0
data/webspam-test/eyfykiwnvtewaoea.x;0
data/webspam-test/lrkvozeaftzxaetx.x;0
data/webspam-test/wanqjfktbszsusmf.x;0
data/webspam-test/gfgixcmzlmncmtej.x;0
data/webspam-test/gbxidkyecoqdnjnj.x;0
data/webspam-test/vfmlpnsltdoywvqo.x;1
data/webspam-test/uipkdlzfjoevbqoa.x;1
data/webspam-test/yvzuirkzxklxjlbx.x;0
data/webspam-test/xcyfnynuxyxharxo.x;0
data/webspam-test/kquerqprzhgevyly.x;1
data/webspam-test/qpaddudrpmuopdoy.x;1
data/webspam-test/jsbwrsdhdtnwzzii.x;0
data/webspam-test/zzbkxequbnzdniyp.x;0
data/webspam-test/uapbsqlbhbryahcu.x;0
data/webspam-test/occydvcfijqhwxzl.x;0
data/webspam-test/zkrrbckrrlhazxrp.x;0
data/webspam-test/xnhyyqrqmnwgsqxf.x;0
data/webspam-test/xcpbvasnfkrgczux.x;1
data/webspam-test/skedecyacafimiui.x;0
data/webspam-test/bjjlcxtfujtfqrjr.x;0
data/webspam-test/ngkgcenwzbfxljhx.x;0
data/webspam-test/ncxyuvdjhtvcbfbt.x;0
data/webspam-test/gkjqlbvjxuejlodl.x;0
data/webspam-test/slowsxqlheyddpom.x;0
data/webspam-test/jziefixjvqgeeqwi.x;0
data/webspam-test/yehyxkvjnywswyrh.x;0
data/webspam-test/pydribrlorhbevbt.x;0
data/webspam-test/cvoicideikkyfuno.x;0
data/webspam-test/glmcuwkhvgyrhpka.x;1
data/webspam-test/wiilscnvhqkdxjwj.x;0
data/webspam-test/omkuoskzmqideekr.x;0
data/webspam-test/dvzqekjxxyuexpbc.x;0
data/webspam-test/aoigcvvbugqtjlgt.x;0
data/webspam-test/kmrwunmvmzscctbh.x;0
data/webspam-test/mgvpxjgayjuatrmr.x;0
data/webspam-test/dliunlmnuyfymtvm.x;0
data/webspam-test/txmxuzunqpanxian.x;0
data/webspam-test/fpmkvvzbamfiqesj.x;0
data/webspam-test/lytkzcibobailwkh.x;0
data/webspam-test/ydsoljutpxvflftb.x;0
data/webspam-test/fbmeyjbnlqsommee.x;0
data/webspam-test/ryjratgzfhkuqrmy.x;0
data/webspam-test/nnziepnjmzrklxqe.x;0
data/webspam-test/grqkjirxpqvhyrhd.x;0
data/webspam-test/zhhxszlkssbkpssx.x;0
data/webspam-test/yxrgtapmxynnnojz.x;0
data/webspam-test/nzdhtmcreplfkmbv.x;0
data/webspam-test/naehlogpnxrfunja.x;0
data/webspam-test/mapjddqljunakvae.x;0
data/webspam-test/tqqzbffpladpyvbh.x;0
data/webspam-test/npyjdjmzfthqsbib.x;0
data/webspam-test/rekpolzyveigmybv.x;0
data/webspam-test/zrdbahqwfwduyeaj.x;0
data/webspam-test/vzimngojiuhdivll.x;0
data/webspam-test/rhucngwyyayjmuom.x;1
data/webspam-test/gggeuhdswrqsxkkz.x;0
data/webspam-test/tbyrflbvjtistlcv.x;0
data/webspam-test/hwgddulyingnplow.x;0
data/webspam-test/zbebehmxlvwfsozr.x;0
data/webspam-test/mzyelsdmflocubip.x;0
data/webspam-test/bzonsalyeobbskjb.x;0
data/webspam-test/eyfardtfqiuhlrqh.x;0
data/webspam-test/edhczyypmazqqiuc.x;0
data/webspam-test/dvdojvownmuaynkd.x;0
data/webspam-test/qiotdvmznzqfilgs.x;0
data/webspam-test/xnstckrjoarhdqlv.x;0
data/webspam-test/lgazodorllbfcuqh.x;1
data/webspam-test/tcyunwuwqscpmgvv.x;0
data/webspam-test/eyskrsxptubviuuo.x;0
data/webspam-test/unxhtlhonbtzjpdx.x;0
data/webspam-test/rohukqpzwgnmyfqg.x;0
data/webspam-test/ssztuoqvbesukeno.x;0
data/webspam-test/xivcrpioywaurupv.x;0
data/webspam-test/skakbhainqrociog.x;0
data/webspam-test/gbmuffugmgnajwuj.x;1
data/webspam-test/cufpmnhpbsfsvscg.x;0
data/webspam-test/beicaugbkekobqdp.x;0
data/webspam-test/tckqhjcytwmswqjy.x;0
data/webspam-test/hawdomnbnwczalbo.x;0
data/webspam-test/jmhfuzdztzixohqs.x;0
data/webspam-test/xkykeqalxdgdpjwk.x;0
data/webspam-test/ymrfweyoyjfmaxnr.x;0
data/webspam-test/kxkbhugaqurbzwfk.x;0
data/webspam-test/jtapgowkktzwtpax.x;0
data/webspam-test/rhngyikdesitowtw.x;0
data/webspam-test/geqgnrbptvaumymz.x;0
data/webspam-test/clcsnbzvlwnefovh.x;0
data/webspam-test/bbrvkccftcrywftd.x;1
data/webspam-test/rbdgnchrvifvtlrg.x;0
data/webspam-test/ywiaeugmkkkznoux.x;0
data/webspam-test/wkhprqmvqcalropm.x;0
data/webspam-test/yiwtwljryearhjvo.x;0
data/webspam-test/mrushqnqotjvfujl.x;0
data/webspam-test/pdkhvbrkeqfvrhxn.x;0
data/webspam-test/cxgfdfnlfzlkcxcz.x;0
data/webspam-test/uqkflaekhcvwdile.x;0
data/webspam-test/ooxuyiznmxfkinly.x;0
data/webspam-test/gtbywjihwzqxjlht.x;0
data/webspam-test/urevcigqgmoafzdh.x;0
data/webspam-test/jpbezlpfxgugsyng.x;0
data/webspam-test/wsarltawegktpsgb.x;0
data/webspam-test/ugfxuwdbjysroqtp.x;0
data/webspam-test/mrqssqtcpahnyuhe.x;1
data/webspam-test/dmmjvhysqovchfkn.x;0
data/webspam-test/tzkxfpllryutsldk.x;1
data/webspam-test/zpymzvkribdyijzy.x;0
data/webspam-test/anuftkinklaucxiq.x;0
data/webspam-test/bapeyenydeykyccx.x;0
data/webspam-test/relbdkxdygjzeupr.x;0
data/webspam-test/pmzkygpddgzjjurj.x;0
data/webspam-test/zidqqzkdjtksgato.x;1
data/webspam-test/ewayvdoihbyzrtqt.x;1
data/webspam-test/wxgeknszhaqqpvhn.x;0
data/webspam-test/hhrbyxoippxztngj.x;0
data/webspam-test/hlnbykskqzbkcygy.x;0
data/webspam-test/yxayrdtiqdrebubd.x;0
data/webspam-test/ljsjecrhvzwqjaxu.x;0
data/webspam-test/wmuvtcmqscssghvi.x;0
data/webspam-test/vpllveowgodbmbcz.x;0
data/webspam-test/yosjoudvogpbxnsc.x;0
data/webspam-test/ujtuynpwalgwazcn.x;0
data/webspam-test/kavadvystzskfkjk.x;1
data/webspam-test/hykjcbnbzwutidkb.x;0
data/webspam-test/kdbkwzkspciuedsl.x;1
data/webspam-test/fgidsqjwtkyvngrn.x;1
data/webspam-test/fzrvcfiqntbndqfa.x;0
data/webspam-test/zadxvqazbtqxdsmp.x;0
data/webspam-test/kiupuxxqlogaffcb.x;0
data/webspam-test/ignpjgdywbymnszm.x;0
data/webspam-test/gqtotgrmtjwiwkzv.x;0
data/webspam-test/nrckpfkotorvouqv.x;0
data/webspam-test/gkazejuquexnxeki.x;0
data/webspam-test/uoteqiklntdonynt.x;0
data/webspam-test/vbhikznwqxealtqx.x;0
data/webspam-test/gyegtsulrhtpzpez.x;0
data/webspam-test/mcisdwgwrfyxoncb.x;0
data/webspam-test/smpgpfxqcmoxqulg.x;0
data/webspam-test/rvpcrgupnqpqmpdf.x;0
data/webspam-test/rkrouobrsyrsmgdj.x;0
data/webspam-test/cnbavmibhfiejmys.x;0
data/webspam-test/cmlkhnsxeakjasvc.x;0
